Date,Year,Week,Accident and Emergency,ICU,Pediatric,Maternity,General,Acute Care,Orthopedic,Executive and VVIP,Admission
2015-04-16,2015,16,100,79,70,62,51,50,39,33,17
2015-04-17,2015,16,101,86,68,63,57,52,45,28,20
2015-04-18,2015,16,98,87,73,62,58,53,37,35,20
2015-04-19,2015,16,96,80,71,56,49,53,35,27,18
2015-04-20,2015,16,98,75,72,67,53,47,40,31,16
2015-04-21,2015,16,103,75,72,59,56,51,39,29,17
2015-04-22,2015,16,96,89,78,65,60,50,39,35,20
2015-04-23,2015,17,100,74,77,61,54,45,36,31,17
2015-04-24,2015,17,99,72,80,60,57,49,40,33,19
2015-04-25,2015,17,97,78,65,64,58,48,37,35,18
2015-04-26,2015,17,96,75,77,68,51,54,44,35,16
2015-04-27,2015,17,96,90,73,58,56,52,36,29,20
2015-04-28,2015,17,97,72,76,61,55,46,44,32,20
2015-04-29,2015,17,95,72,65,60,54,47,38,30,19
2015-04-30,2015,18,101,90,80,68,57,47,44,30,18
2015-05-01,2015,18,100,86,66,62,51,51,40,31,17
2015-05-02,2015,18,101,90,65,62,60,55,44,27,17
2015-05-03,2015,18,96,82,76,64,60,49,43,30,19
2015-05-04,2015,18,102,73,67,56,51,50,44,25,18
2015-05-05,2015,18,97,74,79,61,48,50,44,26,19
2015-05-06,2015,18,96,76,76,60,53,54,45,28,20
2015-05-07,2015,19,96,87,67,68,58,51,43,27,20
2015-05-08,2015,19,105,86,80,65,48,51,40,31,16
2015-05-09,2015,19,101,78,74,57,50,50,42,32,20
2015-05-10,2015,19,95,84,80,57,57,49,37,26,16
2015-05-11,2015,19,95,89,70,58,49,49,37,30,16
2015-05-12,2015,19,98,83,69,58,54,45,45,29,17
2015-05-13,2015,19,103,73,75,62,56,46,40,25,17
2015-05-14,2015,20,101,83,67,66,55,46,39,28,19
2015-05-15,2015,20,105,76,74,64,50,52,38,25,19
2015-05-16,2015,20,105,87,70,69,48,50,40,35,20
2015-05-17,2015,20,103,72,76,66,52,53,37,28,17
2015-05-18,2015,20,100,83,74,68,54,48,45,26,19
2015-05-19,2015,20,103,79,80,67,59,52,35,31,17
2015-05-20,2015,20,96,85,66,61,50,53,42,27,17
2015-05-21,2015,21,105,75,70,65,49,54,38,32,17
2015-05-22,2015,21,96,73,79,66,57,46,38,28,19
2015-05-23,2015,21,103,75,76,59,53,53,45,29,16
2015-05-24,2015,21,100,74,77,62,57,55,37,30,20
2015-05-25,2015,21,103,75,80,67,53,50,35,29,17
2015-05-26,2015,21,103,89,70,58,50,55,43,34,17
2015-05-27,2015,21,102,75,64,69,48,55,43,27,20
2015-05-28,2015,22,98,80,67,56,52,48,45,34,18
2015-05-29,2015,22,101,75,66,58,50,48,40,34,19
2015-05-30,2015,22,105,84,65,58,53,48,38,29,17
2015-05-31,2015,22,96,72,78,63,56,47,38,28,17
2015-06-01,2015,22,103,89,66,67,52,49,36,33,16
2015-06-02,2015,22,99,77,72,58,57,55,41,35,18
2015-06-03,2015,22,98,86,68,67,54,50,44,33,20
2015-06-04,2015,23,99,91,111,80,75,45,39,28,20
2015-06-05,2015,23,96,94,105,73,79,52,35,29,23
2015-06-06,2015,23,98,99,96,72,79,49,36,33,24
2015-06-07,2015,23,104,97,99,70,72,47,44,33,22
2015-06-08,2015,23,97,106,100,80,78,46,43,32,20
2015-06-09,2015,23,97,91,112,74,72,45,41,29,21
2015-06-10,2015,23,98,101,98,81,74,51,41,30,21
2015-06-11,2015,24,95,91,96,81,75,45,35,30,20
2015-06-12,2015,24,101,91,101,81,84,49,36,35,24
2015-06-13,2015,24,104,99,104,77,72,46,39,32,21
2015-06-14,2015,24,95,98,106,71,72,52,40,33,22
2015-06-15,2015,24,99,107,98,80,82,52,36,35,22
2015-06-16,2015,24,105,108,99,84,74,46,37,32,20
2015-06-17,2015,24,99,103,103,78,83,48,40,25,21
2015-06-18,2015,25,97,95,111,81,78,55,35,29,23
2015-06-19,2015,25,100,93,100,83,74,48,41,28,22
2015-06-20,2015,25,103,92,103,75,74,49,45,35,24
2015-06-21,2015,25,95,103,96,75,84,52,35,31,23
2015-06-22,2015,25,102,101,100,79,73,48,43,35,23
2015-06-23,2015,25,95,107,107,84,78,50,44,35,24
2015-06-24,2015,25,101,106,100,84,82,52,43,29,20
2015-06-25,2015,26,96,92,100,81,75,51,36,27,22
2015-06-26,2015,26,95,102,106,71,75,55,35,26,21
2015-06-27,2015,26,105,97,99,73,73,55,39,35,20
2015-06-28,2015,26,97,101,102,75,84,50,38,32,23
2015-06-29,2015,26,96,102,96,77,82,55,37,29,24
2015-06-30,2015,26,96,103,99,77,83,48,37,31,20
2015-07-01,2015,26,98,101,111,83,81,53,42,31,24
2015-07-02,2015,27,97,92,108,75,79,51,45,30,20
2015-07-03,2015,27,99,93,97,76,74,53,37,35,21
2015-07-04,2015,27,103,98,99,80,76,47,43,28,21
2015-07-05,2015,27,98,100,102,78,80,48,38,25,21
2015-07-06,2015,27,97,90,111,82,79,46,44,29,22
2015-07-07,2015,27,103,90,111,72,80,46,42,26,24
2015-07-08,2015,27,103,90,107,74,74,50,39,30,22
2015-07-09,2015,28,97,107,112,71,77,53,36,32,24
2015-07-10,2015,28,97,106,105,82,72,50,45,32,24
2015-07-11,2015,28,105,91,110,74,74,45,42,30,24
2015-07-12,2015,28,96,92,100,72,80,52,42,35,20
2015-07-13,2015,28,95,107,107,78,74,49,35,26,21
2015-07-14,2015,28,97,90,104,74,75,53,43,29,23
2015-07-15,2015,28,95,95,111,71,73,52,36,35,20
2015-07-16,2015,29,104,106,97,84,76,48,39,29,20
2015-07-17,2015,29,103,101,112,82,74,54,40,33,21
2015-07-18,2015,29,102,107,97,79,72,48,39,28,24
2015-07-19,2015,29,104,106,107,70,77,47,38,31,23
2015-07-20,2015,29,103,101,103,71,77,54,45,25,24
2015-07-21,2015,29,104,105,100,83,75,51,39,30,24
2015-07-22,2015,29,95,94,103,72,82,50,41,32,24
2015-07-23,2015,30,95,104,100,72,79,54,43,29,24
2015-07-24,2015,30,95,94,111,76,76,54,36,27,21
2015-07-25,2015,30,99,91,104,72,73,45,41,25,22
2015-07-26,2015,30,97,104,111,76,76,53,40,29,21
2015-07-27,2015,30,100,93,112,72,80,45,39,33,21
2015-07-28,2015,30,99,108,112,76,77,51,42,35,22
2015-07-29,2015,30,95,105,107,73,82,54,43,25,21
2015-07-30,2015,31,101,102,112,81,78,54,44,29,23
2015-07-31,2015,31,100,95,104,83,75,52,45,35,22
2015-08-01,2015,31,100,102,111,71,82,50,35,26,21
2015-08-02,2015,31,95,103,105,81,78,47,42,31,24
2015-08-03,2015,31,105,98,101,76,79,50,42,25,23
2015-08-04,2015,31,99,107,100,74,82,52,44,26,23
2015-08-05,2015,31,101,103,108,84,82,54,36,31,24
2015-08-06,2015,32,103,101,104,79,81,49,36,33,23
2015-08-07,2015,32,97,96,99,70,81,55,44,27,24
2015-08-08,2015,32,95,98,102,84,79,47,45,29,22
2015-08-09,2015,32,103,106,110,74,82,52,41,33,22
2015-08-10,2015,32,101,99,108,72,80,52,42,32,24
2015-08-11,2015,32,103,94,96,70,78,54,38,29,23
2015-08-12,2015,32,102,107,105,79,72,46,40,28,22
2015-08-13,2015,33,97,92,111,74,75,54,36,32,20
2015-08-14,2015,33,102,105,112,79,74,54,38,35,22
2015-08-15,2015,33,100,108,110,78,74,51,37,26,22
2015-08-16,2015,33,95,104,97,74,81,48,37,35,20
2015-08-17,2015,33,103,99,105,73,73,47,41,34,23
2015-08-18,2015,33,98,90,100,77,81,51,40,29,23
2015-08-19,2015,33,97,93,102,73,80,46,36,34,21
2015-08-20,2015,34,99,105,102,80,72,55,35,35,20
2015-08-21,2015,34,104,97,107,78,81,53,40,26,22
2015-08-22,2015,34,97,95,106,81,83,54,44,32,22
2015-08-23,2015,34,103,92,112,71,74,54,36,33,21
2015-08-24,2015,34,97,108,112,80,79,48,42,28,23
2015-08-25,2015,34,102,95,108,84,78,48,44,25,20
2015-08-26,2015,34,95,98,110,80,75,54,37,33,22
2015-08-27,2015,35,104,99,97,76,74,54,37,33,20
2015-08-28,2015,35,100,105,103,79,72,51,40,27,24
2015-08-29,2015,35,99,107,98,80,82,53,38,33,23
2015-08-30,2015,35,100,98,96,71,80,51,37,30,22
2015-08-31,2015,35,98,104,110,73,75,49,37,26,21
2015-09-01,2015,35,102,101,102,84,84,46,35,29,23
2015-09-02,2015,35,98,95,109,78,74,50,40,27,21
2015-09-03,2015,36,102,103,99,78,78,53,36,32,22
2015-09-04,2015,36,97,103,98,78,83,46,43,26,23
2015-09-05,2015,36,99,95,101,70,83,48,39,25,22
2015-09-06,2015,36,97,107,101,76,78,51,35,28,23
2015-09-07,2015,36,100,106,99,73,81,46,38,34,22
2015-09-08,2015,36,101,107,100,71,76,55,44,26,23
2015-09-09,2015,36,100,107,101,76,76,45,36,34,21
2015-09-10,2015,37,97,72,90,42,38,53,35,29,16
2015-09-11,2015,37,95,84,96,49,47,55,42,28,20
2015-09-12,2015,37,100,74,93,48,41,49,39,34,17
2015-09-13,2015,37,95,78,82,43,38,53,35,32,20
2015-09-14,2015,37,100,73,90,54,46,51,42,27,19
2015-09-15,2015,37,97,73,85,49,43,46,40,29,19
2015-09-16,2015,37,101,89,89,50,44,53,44,28,20
2015-09-17,2015,38,96,82,90,56,40,54,39,33,19
2015-09-18,2015,38,104,72,83,45,46,55,44,25,20
2015-09-19,2015,38,97,77,86,49,38,48,40,26,17
2015-09-20,2015,38,101,81,93,43,45,51,44,30,19
2015-09-21,2015,38,100,72,93,56,39,48,42,34,16
2015-09-22,2015,38,98,82,86,52,45,54,39,32,19
2015-09-23,2015,38,96,89,80,45,39,50,43,28,20
2015-09-24,2015,39,96,75,82,43,40,45,44,31,19
2015-09-25,2015,39,98,79,83,43,42,49,37,27,16
2015-09-26,2015,39,99,78,96,55,44,55,37,33,19
2015-09-27,2015,39,101,73,92,53,40,53,44,28,17
2015-09-28,2015,39,102,84,82,55,45,54,37,28,16
2015-09-29,2015,39,95,83,80,51,46,51,42,33,19
2015-09-30,2015,39,96,79,93,52,46,53,37,32,18
2015-10-01,2015,40,96,83,89,55,37,47,37,25,20
2015-10-02,2015,40,97,85,89,44,40,47,42,34,17
2015-10-03,2015,40,101,82,82,43,43,49,40,32,17
2015-10-04,2015,40,100,77,94,54,48,53,39,33,18
2015-10-05,2015,40,97,76,95,55,47,54,35,26,19
2015-10-06,2015,40,98,79,85,43,38,55,37,30,19
2015-10-07,2015,40,101,77,96,55,38,48,44,26,17
2015-10-08,2015,41,96,83,83,53,47,51,40,35,18
2015-10-09,2015,41,105,76,80,42,46,52,36,25,20
2015-10-10,2015,41,96,76,92,44,44,48,42,35,20
2015-10-11,2015,41,97,80,88,45,41,53,41,28,18
2015-10-12,2015,41,100,81,91,47,47,52,41,28,17
2015-10-13,2015,41,97,89,93,51,47,50,38,35,17
2015-10-14,2015,41,104,75,95,51,44,50,35,34,19
2015-10-15,2015,42,99,90,82,55,39,54,41,27,20
2015-10-16,2015,42,105,75,86,45,47,52,35,32,17
2015-10-17,2015,42,96,77,89,42,40,49,43,28,18
2015-10-18,2015,42,100,89,93,52,36,52,38,35,17
2015-10-19,2015,42,97,90,87,47,46,52,44,30,20
2015-10-20,2015,42,103,86,92,47,38,50,41,26,19
2015-10-21,2015,42,104,86,93,46,38,49,39,30,16
2015-10-22,2015,43,100,87,96,47,46,48,38,26,18
2015-10-23,2015,43,96,73,96,42,42,51,37,28,18
2015-10-24,2015,43,105,87,88,54,44,50,35,35,17
2015-10-25,2015,43,104,75,90,42,40,50,35,26,19
2015-10-26,2015,43,100,75,82,52,43,55,43,25,18
2015-10-27,2015,43,104,84,87,45,43,52,44,30,19
2015-10-28,2015,43,96,84,83,56,38,45,37,28,19
2015-10-29,2015,44,99,76,94,42,41,47,37,34,18
2015-10-30,2015,44,98,90,80,52,43,53,36,34,18
2015-10-31,2015,44,99,76,91,53,45,46,43,32,18
2015-11-01,2015,44,105,81,82,45,43,45,42,35,16
2015-11-02,2015,44,101,74,84,45,45,52,37,29,19
2015-11-03,2015,44,99,85,96,50,41,45,39,35,19
2015-11-04,2015,44,101,79,94,55,45,52,38,26,19
2015-11-05,2015,45,98,88,94,43,36,46,45,27,17
2015-11-06,2015,45,95,81,93,45,41,55,44,30,20
2015-11-07,2015,45,95,87,95,46,38,49,40,30,17
2015-11-08,2015,45,97,86,82,42,39,54,42,30,18
2015-11-09,2015,45,96,89,82,53,38,55,39,27,17
2015-11-10,2015,45,105,81,92,50,44,54,45,29,17
2015-11-11,2015,45,97,75,91,54,43,49,38,28,16
2015-11-12,2015,46,103,77,81,53,44,51,39,26,18
2015-11-13,2015,46,101,82,80,52,44,54,36,35,18
2015-11-14,2015,46,100,83,83,44,48,54,36,31,17
2015-11-15,2015,46,102,75,95,47,40,54,40,34,17
2015-11-16,2015,46,103,84,88,56,37,45,42,27,19
2015-11-17,2015,46,105,86,83,52,43,54,43,33,17
2015-11-18,2015,46,101,89,95,44,36,49,42,25,18
2015-11-19,2015,47,96,73,87,52,43,54,36,29,19
2015-11-20,2015,47,103,77,85,54,40,51,43,33,20
2015-11-21,2015,47,100,76,81,51,37,49,36,30,19
2015-11-22,2015,47,101,82,94,49,43,45,40,26,20
2015-11-23,2015,47,95,79,86,47,36,52,43,26,20
2015-11-24,2015,47,99,82,82,56,47,45,37,26,19
2015-11-25,2015,47,100,78,84,45,44,55,38,26,17
2015-11-26,2015,48,105,91,81,58,46,46,43,33,21
2015-11-27,2015,48,100,105,95,65,41,52,42,34,21
2015-11-28,2015,48,101,103,84,62,40,52,40,34,20
2015-11-29,2015,48,101,105,92,66,42,50,43,30,22
2015-11-30,2015,48,96,91,92,70,36,48,45,30,22
2015-12-01,2015,48,105,105,89,70,44,55,38,30,21
2015-12-02,2015,48,102,96,82,63,48,51,41,25,21
2015-12-03,2015,49,96,95,80,59,45,45,35,33,20
2015-12-04,2015,49,95,107,95,65,46,49,41,27,20
2015-12-05,2015,49,105,105,88,64,44,51,45,35,20
2015-12-06,2015,49,99,103,88,60,46,49,41,27,20
2015-12-07,2015,49,96,90,88,68,47,52,38,34,20
2015-12-08,2015,49,97,92,91,59,48,54,43,26,24
2015-12-09,2015,49,96,107,84,64,36,45,39,31,22
2015-12-10,2015,50,102,106,85,59,43,53,38,30,24
2015-12-11,2015,50,104,97,84,66,46,55,38,25,24
2015-12-12,2015,50,99,90,83,60,41,45,40,35,24
2015-12-13,2015,50,96,107,96,59,47,55,40,29,21
2015-12-14,2015,50,104,102,84,61,41,49,44,29,20
2015-12-15,2015,50,97,103,84,68,45,45,45,26,22
2015-12-16,2015,50,105,105,94,63,42,52,36,26,24
2015-12-17,2015,51,104,94,87,68,38,50,39,34,24
2015-12-18,2015,51,104,98,91,70,38,50,42,31,24
2015-12-19,2015,51,101,103,82,58,36,54,37,30,24
2015-12-20,2015,51,97,107,85,70,41,55,38,32,24
2015-12-21,2015,51,102,97,96,69,37,50,43,35,24
2015-12-22,2015,51,95,92,86,65,47,48,36,28,22
2015-12-23,2015,51,95,90,96,65,42,46,42,27,20
2015-12-24,2015,52,97,104,89,60,45,50,39,34,21
2015-12-25,2015,52,101,107,80,57,47,48,43,33,20
2015-12-26,2015,52,105,101,85,67,43,52,41,31,23
2015-12-27,2015,52,100,95,94,59,48,54,44,27,24
2015-12-28,2015,52,105,103,89,58,44,47,42,29,24
2015-12-29,2015,52,96,97,89,70,48,49,44,30,23
2015-12-30,2015,52,97,91,88,67,42,53,39,33,24
2015-12-31,2015,53,100,108,85,66,46,48,45,28,24
2016-01-01,2016,1,97,94,93,58,48,53,38,32,20
2016-01-02,2016,1,103,93,86,69,40,52,40,28,20
2016-01-03,2016,1,98,101,90,59,44,49,35,25,22
2016-01-04,2016,1,105,97,90,67,47,45,35,30,20
2016-01-05,2016,1,102,92,90,66,46,50,41,30,22
2016-01-06,2016,1,105,108,94,64,40,54,36,26,24
2016-01-07,2016,1,103,96,80,61,36,54,36,30,24
2016-01-08,2016,2,100,94,95,62,43,52,41,25,23
2016-01-09,2016,2,102,91,93,59,46,52,39,34,22
2016-01-10,2016,2,96,98,96,64,45,47,35,33,22
2016-01-11,2016,2,100,92,94,59,44,55,42,30,20
2016-01-12,2016,2,100,100,91,57,40,54,42,29,24
2016-01-13,2016,2,99,103,93,62,44,48,36,28,22
2016-01-14,2016,2,104,105,82,59,37,45,43,32,21
2016-01-15,2016,3,105,103,80,58,47,53,42,26,20
2016-01-16,2016,3,105,94,86,62,42,49,42,31,22
2016-01-17,2016,3,97,106,92,67,42,45,41,31,22
2016-01-18,2016,3,97,106,93,61,41,51,36,33,22
2016-01-19,2016,3,100,105,93,63,46,49,42,32,23
2016-01-20,2016,3,104,95,88,65,46,47,41,25,21
2016-01-21,2016,3,98,107,91,64,37,48,35,27,24
2016-01-22,2016,4,97,108,94,58,43,50,42,30,24
2016-01-23,2016,4,98,104,87,70,45,51,36,30,20
2016-01-24,2016,4,101,99,93,56,45,46,42,29,20
2016-01-25,2016,4,101,102,91,64,43,46,42,28,24
2016-01-26,2016,4,95,105,90,58,40,54,40,25,20
2016-01-27,2016,4,105,102,82,60,47,47,36,33,21
2016-01-28,2016,4,101,97,93,64,40,53,41,32,23
2016-01-29,2016,5,102,90,86,65,38,54,39,29,23
2016-01-30,2016,5,104,90,84,70,47,50,35,31,20
2016-01-31,2016,5,105,93,87,61,40,52,42,35,21
2016-02-01,2016,5,104,93,84,56,41,45,42,32,22
2016-02-02,2016,5,102,99,85,61,38,50,35,31,20
2016-02-03,2016,5,95,100,90,67,38,49,35,26,20
2016-02-04,2016,5,100,90,86,61,47,48,39,26,23
2016-02-05,2016,6,98,101,84,60,46,45,36,25,20
2016-02-06,2016,6,103,100,90,62,41,46,36,27,24
2016-02-07,2016,6,99,90,83,70,36,54,37,30,20
2016-02-08,2016,6,96,105,96,61,43,51,35,30,21
2016-02-09,2016,6,99,90,87,67,48,51,44,35,22
2016-02-10,2016,6,103,90,94,68,43,54,39,34,23
2016-02-11,2016,6,100,97,80,68,42,48,45,29,23
2016-02-12,2016,7,103,92,95,57,45,49,44,28,21
2016-02-13,2016,7,105,99,84,67,36,45,43,31,22
2016-02-14,2016,7,102,101,96,56,46,45,35,35,21
2016-02-15,2016,7,96,104,95,59,38,45,35,29,20
2016-02-16,2016,7,105,91,83,56,36,46,35,29,22
2016-02-17,2016,7,102,108,91,60,42,53,37,30,21
2016-02-18,2016,7,103,104,82,70,46,52,41,25,24
2016-02-19,2016,8,99,103,91,59,39,50,35,32,24
2016-02-20,2016,8,97,101,86,57,38,54,40,28,24
2016-02-21,2016,8,97,101,90,59,45,45,40,31,20
2016-02-22,2016,8,97,97,81,63,47,54,40,35,23
2016-02-23,2016,8,96,92,87,62,48,46,42,27,22
2016-02-24,2016,8,96,99,94,56,42,48,40,32,24
2016-02-25,2016,8,98,105,94,67,44,55,36,32,21
2016-02-26,2016,9,99,103,81,60,45,49,38,25,23
2016-02-27,2016,9,103,105,85,64,45,55,40,28,20
2016-02-28,2016,9,99,107,85,59,38,53,35,34,24
2016-02-29,2016,9,101,105,91,68,47,45,41,25,20
2016-03-01,2016,9,105,93,89,63,40,46,41,28,23
2016-03-02,2016,9,99,107,88,62,37,49,44,29,22
2016-03-03,2016,9,100,90,95,69,37,50,41,34,23
2016-03-04,2016,10,100,78,69,63,58,49,42,32,16
2016-03-05,2016,10,99,75,69,65,53,46,36,31,20
2016-03-06,2016,10,98,82,65,62,50,49,37,31,20
2016-03-07,2016,10,100,89,64,65,53,46,40,29,16
2016-03-08,2016,10,101,83,79,69,52,49,41,30,17
2016-03-09,2016,10,99,89,76,60,58,45,43,25,16
2016-03-10,2016,10,97,73,65,57,53,54,44,30,16
2016-03-11,2016,11,95,80,68,66,48,50,36,29,18
2016-03-12,2016,11,104,73,76,67,53,49,39,25,20
2016-03-13,2016,11,96,77,65,68,58,50,39,30,20
2016-03-14,2016,11,105,87,74,69,52,50,43,34,18
2016-03-15,2016,11,99,76,71,56,58,52,36,35,18
2016-03-16,2016,11,104,72,73,63,59,51,35,26,20
2016-03-17,2016,11,95,82,71,64,60,47,40,34,17
2016-03-18,2016,12,101,82,71,59,54,47,38,32,20
2016-03-19,2016,12,99,75,72,67,51,51,38,34,17
2016-03-20,2016,12,96,82,69,64,56,48,42,33,19
2016-03-21,2016,12,104,84,75,66,51,47,35,29,18
2016-03-22,2016,12,104,79,64,57,54,53,42,34,20
2016-03-23,2016,12,96,77,68,62,49,49,42,34,16
2016-03-24,2016,12,104,75,68,63,58,49,36,32,17
2016-03-25,2016,13,99,88,71,70,58,46,38,29,16
2016-03-26,2016,13,97,89,78,58,59,48,44,31,19
2016-03-27,2016,13,97,79,75,66,52,50,44,31,16
2016-03-28,2016,13,102,90,79,61,54,55,40,29,17
2016-03-29,2016,13,103,86,69,69,48,51,40,26,18
2016-03-30,2016,13,99,79,74,59,58,46,39,27,18
2016-03-31,2016,13,105,79,65,67,56,45,44,27,20
2016-04-01,2016,14,101,76,70,61,53,45,43,32,18
2016-04-02,2016,14,100,78,64,70,52,50,43,25,20
2016-04-03,2016,14,100,87,73,61,55,46,43,33,19
2016-04-04,2016,14,97,85,77,68,49,47,37,35,16
2016-04-05,2016,14,98,84,69,60,57,49,41,26,18
2016-04-06,2016,14,102,84,76,63,54,49,41,30,16
2016-04-07,2016,14,105,85,71,63,50,53,41,34,16
2016-04-08,2016,15,103,88,75,64,58,52,40,30,18
2016-04-09,2016,15,96,87,78,64,58,52,37,26,16
2016-04-10,2016,15,99,90,70,70,51,54,40,27,18
2016-04-11,2016,15,98,86,65,59,57,47,42,30,17
2016-04-12,2016,15,104,73,65,66,52,48,38,28,20
2016-04-13,2016,15,100,81,70,64,53,55,35,27,16
2016-04-14,2016,15,98,76,75,66,50,53,45,35,20
2016-04-15,2016,16,99,72,75,67,55,50,40,28,18
2016-04-16,2016,16,101,81,80,70,58,49,35,25,17
2016-04-17,2016,16,97,82,73,58,53,50,42,34,18
2016-04-18,2016,16,105,85,68,59,52,45,40,31,20
2016-04-19,2016,16,103,74,71,62,53,53,44,30,19
2016-04-20,2016,16,97,80,72,60,53,54,45,26,18
2016-04-21,2016,16,103,88,64,66,60,46,41,31,18
2016-04-22,2016,17,102,90,73,61,55,51,39,31,17
2016-04-23,2016,17,100,77,73,65,57,45,41,29,19
2016-04-24,2016,17,105,86,79,61,51,49,38,28,18
2016-04-25,2016,17,100,79,74,61,58,52,41,27,16
2016-04-26,2016,17,104,86,66,62,52,53,37,26,16
2016-04-27,2016,17,98,72,75,57,50,54,44,30,17
2016-04-28,2016,17,99,86,78,68,55,48,40,35,16
2016-04-29,2016,18,102,88,65,62,52,46,40,35,18
2016-04-30,2016,18,103,74,80,64,48,49,43,30,16
2016-05-01,2016,18,104,90,70,70,56,48,35,26,17
2016-05-02,2016,18,96,75,66,60,57,51,36,29,18
2016-05-03,2016,18,104,81,70,68,54,54,42,28,19
2016-05-04,2016,18,99,88,68,68,60,50,44,32,20
2016-05-05,2016,18,96,90,79,59,52,49,43,28,17
2016-05-06,2016,19,105,81,73,57,58,46,42,25,19
2016-05-07,2016,19,105,80,77,65,49,52,37,31,20
2016-05-08,2016,19,101,72,75,67,54,51,44,33,16
2016-05-09,2016,19,99,79,71,62,54,54,39,25,20
2016-05-10,2016,19,95,86,71,67,57,52,39,33,18
2016-05-11,2016,19,97,78,67,60,58,54,36,27,18
2016-05-12,2016,19,97,77,76,70,54,45,36,28,16
2016-05-13,2016,20,99,73,71,70,53,47,38,31,20
2016-05-14,2016,20,104,79,64,63,49,47,37,28,16
2016-05-15,2016,20,96,77,68,64,56,47,40,27,17
2016-05-16,2016,20,104,74,70,58,49,54,37,31,17
2016-05-17,2016,20,98,75,72,64,56,51,38,25,20
2016-05-18,2016,20,101,73,77,64,53,49,44,29,20
2016-05-19,2016,20,103,74,75,64,52,49,39,35,18
2016-05-20,2016,21,99,87,78,70,49,52,39,27,19
2016-05-21,2016,21,96,82,65,56,49,51,38,30,19
2016-05-22,2016,21,105,80,74,61,52,49,37,34,17
2016-05-23,2016,21,100,73,69,59,49,54,45,25,19
2016-05-24,2016,21,96,82,68,66,51,47,39,32,16
2016-05-25,2016,21,101,75,72,68,56,53,42,26,17
2016-05-26,2016,21,96,72,79,69,55,46,36,35,16
2016-05-27,2016,22,103,76,79,63,49,49,41,33,18
2016-05-28,2016,22,100,88,73,67,50,47,43,29,20
2016-05-29,2016,22,105,74,65,70,50,51,41,30,17
2016-05-30,2016,22,104,82,75,60,48,49,44,35,16
2016-05-31,2016,22,100,84,67,67,53,53,35,33,20
2016-06-01,2016,22,97,77,79,65,59,54,36,35,17
2016-06-02,2016,22,99,85,80,62,51,49,43,32,20
2016-06-03,2016,23,101,96,101,77,76,45,39,35,24
2016-06-04,2016,23,103,104,112,80,76,46,35,35,21
2016-06-05,2016,23,103,105,100,76,80,48,44,25,23
2016-06-06,2016,23,95,103,107,74,73,48,38,26,23
2016-06-07,2016,23,96,106,101,77,84,47,38,34,23
2016-06-08,2016,23,101,90,108,77,73,50,38,31,20
2016-06-09,2016,23,104,90,100,71,77,48,37,26,20
2016-06-10,2016,24,100,92,106,76,72,51,43,35,23
2016-06-11,2016,24,105,105,100,82,73,45,37,25,24
2016-06-12,2016,24,97,101,107,72,83,53,44,34,20
2016-06-13,2016,24,101,106,107,70,77,48,45,30,24
2016-06-14,2016,24,103,96,103,72,77,52,41,25,22
2016-06-15,2016,24,102,102,112,70,81,48,35,25,21
2016-06-16,2016,24,103,92,107,80,81,50,41,28,23
2016-06-17,2016,25,95,103,105,72,82,45,39,25,24
2016-06-18,2016,25,96,98,96,79,79,50,40,30,22
2016-06-19,2016,25,99,106,106,80,82,55,36,32,22
2016-06-20,2016,25,105,103,105,78,81,50,41,27,20
2016-06-21,2016,25,102,98,102,72,72,47,36,30,20
2016-06-22,2016,25,98,98,109,74,72,52,35,33,23
2016-06-23,2016,25,99,93,108,72,74,48,39,29,22
2016-06-24,2016,26,102,106,107,83,78,49,35,26,21
2016-06-25,2016,26,103,95,105,72,72,53,43,28,20
2016-06-26,2016,26,102,108,100,82,73,47,42,31,24
2016-06-27,2016,26,97,102,96,77,73,51,43,30,24
2016-06-28,2016,26,104,92,102,70,80,50,42,26,23
2016-06-29,2016,26,98,94,109,76,81,55,39,33,22
2016-06-30,2016,26,105,90,103,84,79,45,36,34,21
2016-07-01,2016,27,102,106,100,80,78,49,42,30,21
2016-07-02,2016,27,96,96,100,72,84,47,44,34,21
2016-07-03,2016,27,96,94,96,75,72,52,45,30,24
2016-07-04,2016,27,104,101,111,81,72,51,40,33,23
2016-07-05,2016,27,105,104,110,82,83,47,41,26,22
2016-07-06,2016,27,101,90,97,78,77,53,37,35,24
2016-07-07,2016,27,100,95,98,82,82,52,35,34,22
2016-07-08,2016,28,102,96,112,83,74,50,43,35,20
2016-07-09,2016,28,99,93,104,73,81,45,41,26,23
2016-07-10,2016,28,100,91,107,72,78,47,36,25,23
2016-07-11,2016,28,100,94,102,80,84,52,45,26,21
2016-07-12,2016,28,101,103,103,72,72,50,36,28,20
2016-07-13,2016,28,98,100,106,81,80,49,39,26,24
2016-07-14,2016,28,105,96,103,78,84,53,44,30,22
2016-07-15,2016,29,96,99,97,74,76,53,41,31,24
2016-07-16,2016,29,104,108,104,73,76,48,42,30,23
2016-07-17,2016,29,98,107,107,80,74,47,35,33,20
2016-07-18,2016,29,97,96,107,84,72,52,38,27,23
2016-07-19,2016,29,97,101,111,82,74,54,43,33,22
2016-07-20,2016,29,105,90,112,73,73,45,35,28,20
2016-07-21,2016,29,98,91,104,74,82,53,39,29,24
2016-07-22,2016,30,105,105,103,71,79,45,40,26,22
